Prompt
"If Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"If Nitrogen level is 27, Phosphorus level is 69, Potassium level is 22, Temperature is 17.91652287°C, Humidity is 24.90814655%, pH value is 5.932323085, and Rainfall is 69.14681022 mm. The crop is KidneyBeans."
"If Nitrogen level is 31, Phosphorus level is 75, Potassium level is 18, Temperature is 15.46789263°C, Humidity is 21.43780702%, pH value is 5.824208309, and Rainfall is 88.88796102 mm. The crop is KidneyBeans."
"If Nitrogen level is 36, Phosphorus level is 68, Potassium level is 20, Temperature is 17.06104474°C, Humidity is 23.77201471%, pH value is 5.86442953, and Rainfall is 81.83420522 mm. The crop is KidneyBeans."
"If Nitrogen level is 5, Phosphorus level is 65, Potassium level is 16, Temperature is 21.32776028°C, Humidity is 18.48522915%, pH value is 5.866744372, and Rainfall is 109.1013261 mm. The crop is KidneyBeans."
"If Nitrogen level is 32, Phosphorus level is 79, Potassium level is 15, Temperature is 23.90910104°C, Humidity is 20.74619325%, pH value is 5.706198621, and Rainfall is 81.60211243 mm. The crop is KidneyBeans."
"If Nitrogen level is 11, Phosphorus level is 78, Potassium level is 22, Temperature is 23.89756791°C, Humidity is 22.74378977%, pH value is 5.940546818, and Rainfall is 112.6616435 mm. The crop is KidneyBeans."
"If Nitrogen level is 0, Phosphorus level is 55, Potassium level is 22, Temperature is 22.98666928°C, Humidity is 20.57940608%, pH value is 5.916779289, and Rainfall is 143.8584938 mm. The crop is KidneyBeans."
"If Nitrogen level is 14, Phosphorus level is 59, Potassium level is 15, Temperature is 21.35135729°C, Humidity is 22.91244883%, pH value is 5.779090476, and Rainfall is 146.4548645 mm. The crop is KidneyBeans."
"If Nitrogen level is 29, Phosphorus level is 68, Potassium level is 23, Temperature is 24.1638445°C, Humidity is 19.27907819%, pH value is 5.82738029, and Rainfall is 116.7324324 mm. The crop is KidneyBeans."
"If Nitrogen level is 32, Phosphorus level is 68, Potassium level is 19, Temperature is 24.62835037°C, Humidity is 18.18325169%, pH value is 5.514234138, and Rainfall is 149.7441028 mm. The crop is KidneyBeans."
"If Nitrogen level is 17, Phosphorus level is 64, Potassium level is 17, Temperature is 21.02213209°C, Humidity is 24.93896255%, pH value is 5.662699104, and Rainfall is 124.6118471 mm. The crop is KidneyBeans."
"If Nitrogen level is 13, Phosphorus level is 69, Potassium level is 19, Temperature is 17.30844532°C, Humidity is 20.01730914%, pH value is 5.86390397, and Rainfall is 115.199245 mm. The crop is KidneyBeans."
"If Nitrogen level is 14, Phosphorus level is 67, Potassium level is 22, Temperature is 23.82576704°C, Humidity is 24.75485098%, pH value is 5.624690248, and Rainfall is 84.64143632 mm. The crop is KidneyBeans."
"If Nitrogen level is 9, Phosphorus level is 69, Potassium level is 20, Temperature is 19.30607278°C, Humidity is 23.96362799%, pH value is 5.591560999, and Rainfall is 129.3449326 mm. The crop is KidneyBeans."
"If Nitrogen level is 20, Phosphorus level is 73, Potassium level is 22, Temperature is 16.03768615°C, Humidity is 22.33195853%, pH value is 5.976312538, and Rainfall is 130.3900798 mm. The crop is KidneyBeans."
"If Nitrogen level is 40, Phosphorus level is 78, Potassium level is 20, Temperature is 19.18572809°C, Humidity is 20.83398341%, pH value is 5.669236258, and Rainfall is 80.15293435 mm. The crop is KidneyBeans."
"If Nitrogen level is 27, Phosphorus level is 72, Potassium level is 23, Temperature is 19.92889503°C, Humidity is 21.79992115%, pH value is 5.961934481, and Rainfall is 64.02640797 mm. The crop is KidneyBeans."
"If Nitrogen level is 14, Phosphorus level is 67, Potassium level is 15, Temperature is 19.56376468°C, Humidity is 24.67385131%, pH value is 5.690065688, and Rainfall is 139.2921004 mm. The crop is KidneyBeans."
"If Nitrogen level is 7, Phosphorus level is 56, Potassium level is 18, Temperature is 18.31357543°C, Humidity is 24.32991649%, pH value is 5.698371311, and Rainfall is 76.14153904 mm. The crop is KidneyBeans."
"If Nitrogen level is 27, Phosphorus level is 65, Potassium level is 18, Temperature is 20.10993761°C, Humidity is 23.22323766%, pH value is 5.59503163, and Rainfall is 73.36386477 mm. The crop is KidneyBeans."
"If Nitrogen level is 30, Phosphorus level is 63, Potassium level is 16, Temperature is 23.60506572°C, Humidity is 21.90539577%, pH value is 5.525904526, and Rainfall is 100.5978728 mm. The crop is KidneyBeans."
"If Nitrogen level is 37, Phosphorus level is 70, Potassium level is 25, Temperature is 19.73136909°C, Humidity is 24.89487354%, pH value is 5.819403771, and Rainfall is 84.06354115 mm. The crop is KidneyBeans."
"If Nitrogen level is 27, Phosphorus level is 63, Potassium level is 19, Temperature is 20.93409877°C, Humidity is 21.1893007%, pH value is 5.562201934, and Rainfall is 133.1914419 mm. The crop is KidneyBeans."
"If Nitrogen level is 22, Phosphorus level is 60, Potassium level is 24, Temperature is 18.78226261°C, Humidity is 20.24768314%, pH value is 5.630664753, and Rainfall is 104.2570723 mm. The crop is KidneyBeans."
"If Nitrogen level is 3, Phosphorus level is 72, Potassium level is 24, Temperature is 36.51268371°C, Humidity is 57.92887167%, pH value is 6.03160778, and Rainfall is 122.6539694 mm. The crop is PigeonPeas."
"If Nitrogen level is 40, Phosphorus level is 59, Potassium level is 23, Temperature is 36.89163721°C, Humidity is 62.73178224%, pH value is 5.269084669, and Rainfall is 163.7266551 mm. The crop is PigeonPeas."
"If Nitrogen level is 33, Phosphorus level is 73, Potassium level is 23, Temperature is 29.23540524°C, Humidity is 59.38967583%, pH value is 5.985792703, and Rainfall is 103.3301803 mm. The crop is PigeonPeas."
"If Nitrogen level is 27, Phosphorus level is 57, Potassium level is 24, Temperature is 27.33534897°C, Humidity is 43.35795962%, pH value is 6.09186275, and Rainfall is 142.3303677 mm. The crop is PigeonPeas."
"If Nitrogen level is 10, Phosphorus level is 79, Potassium level is 18, Temperature is 21.0643684°C, Humidity is 55.46985938%, pH value is 5.624731338, and Rainfall is 184.6226709 mm. The crop is PigeonPeas."
"If Nitrogen level is 30, Phosphorus level is 75, Potassium level is 25, Temperature is 30.33276599°C, Humidity is 42.35249879%, pH value is 6.446091759, and Rainfall is 149.299952 mm. The crop is PigeonPeas."
"If Nitrogen level is 40, Phosphorus level is 70, Potassium level is 20, Temperature is 31.80130272°C, Humidity is 45.03186173%, pH value is 5.623490043, and Rainfall is 147.0361442 mm. The crop is PigeonPeas."
"If Nitrogen level is 38, Phosphorus level is 55, Potassium level is 19, Temperature is 33.18184225°C, Humidity is 38.23184742%, pH value is 5.864623352, and Rainfall is 198.8298806 mm. The crop is PigeonPeas."
"If Nitrogen level is 35, Phosphorus level is 58, Potassium level is 20, Temperature is 29.38538562°C, Humidity is 63.47742011%, pH value is 5.761702519, and Rainfall is 90.05422663 mm. The crop is PigeonPeas."
"If Nitrogen level is 38, Phosphorus level is 61, Potassium level is 21, Temperature is 30.27374995°C, Humidity is 67.38680755%, pH value is 4.696518678, and Rainfall is 127.7767134 mm. The crop is PigeonPeas."
"If Nitrogen level is 33, Phosphorus level is 58, Potassium level is 24, Temperature is 35.45790488°C, Humidity is 68.75810535%, pH value is 5.269504214, and Rainfall is 108.6333046 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 56, Potassium level is 17, Temperature is 33.80020039°C, Humidity is 40.03262418%, pH value is 7.445444883, and Rainfall is 176.6165894 mm. The crop is PigeonPeas."
"If Nitrogen level is 31, Phosphorus level is 72, Potassium level is 17, Temperature is 28.69180475°C, Humidity is 49.47225353%, pH value is 5.833031708, and Rainfall is 96.36222901 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 80, Potassium level is 20, Temperature is 31.24021696°C, Humidity is 56.67369054%, pH value is 7.339320929, and Rainfall is 122.0146733 mm. The crop is PigeonPeas."
"If Nitrogen level is 27, Phosphorus level is 72, Potassium level is 17, Temperature is 28.98039357°C, Humidity is 57.23265151%, pH value is 6.347929353, and Rainfall is 120.7435664 mm. The crop is PigeonPeas."
"If Nitrogen level is 40, Phosphorus level is 62, Potassium level is 19, Temperature is 27.32198928°C, Humidity is 34.13737127%, pH value is 4.697750704, and Rainfall is 96.51524028 mm. The crop is PigeonPeas."
"If Nitrogen level is 18, Phosphorus level is 58, Potassium level is 16, Temperature is 21.47607807°C, Humidity is 38.80023714%, pH value is 4.962661422, and Rainfall is 180.382234 mm. The crop is PigeonPeas."
"If Nitrogen level is 3, Phosphorus level is 68, Potassium level is 16, Temperature is 18.31910448°C, Humidity is 34.69776639%, pH value is 4.964887857, and Rainfall is 107.4721605 mm. The crop is PigeonPeas."
"If Nitrogen level is 26, Phosphorus level is 67, Potassium level is 24, Temperature is 36.97794384°C, Humidity is 37.73992903%, pH value is 5.642813116, and Rainfall is 161.4812963 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 70, Potassium level is 20, Temperature is 24.80467592°C, Humidity is 40.1242747%, pH value is 5.6093956, and Rainfall is 121.5639121 mm. The crop is PigeonPeas."
"If Nitrogen level is 24, Phosphorus level is 63, Potassium level is 19, Temperature is 19.3479443°C, Humidity is 55.96805489%, pH value is 4.681576043, and Rainfall is 194.5921148 mm. The crop is PigeonPeas."
"If Nitrogen level is 9, Phosphorus level is 76, Potassium level is 25, Temperature is 28.88302142°C, Humidity is 50.12323801%, pH value is 5.70951224, and Rainfall is 179.2155874 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 55, Potassium level is 19, Temperature is 19.54314136°C, Humidity is 47.19188279%, pH value is 6.413543781, and Rainfall is 192.4372194 mm. The crop is PigeonPeas."
"If Nitrogen level is 28, Phosphorus level is 75, Potassium level is 21, Temperature is 24.7741949°C, Humidity is 50.54621094%, pH value is 6.007508163, and Rainfall is 114.2821387 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 71, Potassium level is 24, Temperature is 18.33124824°C, Humidity is 38.40975482%, pH value is 4.946369874, and Rainfall is 139.6483317 mm. The crop is PigeonPeas."
"If Nitrogen level is 24, Phosphorus level is 70, Potassium level is 21, Temperature is 19.14729038°C, Humidity is 45.3733757%, pH value is 5.517208078, and Rainfall is 132.7748215 mm. The crop is PigeonPeas."
"If Nitrogen level is 38, Phosphorus level is 72, Potassium level is 21, Temperature is 28.23416057°C, Humidity is 49.4421345%, pH value is 5.902103172, and Rainfall is 186.5008581 mm. The crop is PigeonPeas."
"If Nitrogen level is 9, Phosphorus level is 66, Potassium level is 21, Temperature is 30.11812084°C, Humidity is 34.13307843%, pH value is 5.719889876, and Rainfall is 157.0858232 mm. The crop is PigeonPeas."
"If Nitrogen level is 34, Phosphorus level is 56, Potassium level is 17, Temperature is 33.4126864°C, Humidity is 35.42910045%, pH value is 4.548202098, and Rainfall is 139.6702541 mm. The crop is PigeonPeas."
"If Nitrogen level is 1, Phosphorus level is 76, Potassium level is 19, Temperature is 24.18553163°C, Humidity is 46.68746847%, pH value is 6.669529416, and Rainfall is 177.3377996 mm. The crop is PigeonPeas."
"If Nitrogen level is 6, Phosphorus level is 69, Potassium level is 19, Temperature is 26.88630675°C, Humidity is 41.69617915%, pH value is 4.750929218, and Rainfall is 94.46748008 mm. The crop is PigeonPeas."
"If Nitrogen level is 26, Phosphorus level is 73, Potassium level is 21, Temperature is 31.33170829°C, Humidity is 57.97429171%, pH value is 4.946263888, and Rainfall is 161.7820226 mm. The crop is PigeonPeas."
"If Nitrogen level is 27, Phosphorus level is 61, Potassium level is 18, Temperature is 33.30711818°C, Humidity is 67.07780816%, pH value is 5.266227032, and Rainfall is 108.5090168 mm. The crop is PigeonPeas."
"If Nitrogen level is 27, Phosphorus level is 71, Potassium level is 23, Temperature is 23.45379018°C, Humidity is 46.48714759%, pH value is 7.10959773, and Rainfall is 150.8712202 mm. The crop is PigeonPeas."
"If Nitrogen level is 36, Phosphorus level is 61, Potassium level is 21, Temperature is 34.53823889°C, Humidity is 39.04468913%, pH value is 5.617008201, and Rainfall is 168.5948318 mm. The crop is PigeonPeas."
"If Nitrogen level is 17, Phosphorus level is 73, Potassium level is 18, Temperature is 19.50112224°C, Humidity is 34.51086611%, pH value is 5.632353113, and Rainfall is 197.3752649 mm. The crop is PigeonPeas."
"If Nitrogen level is 26, Phosphorus level is 72, Potassium level is 22, Temperature is 28.76794904°C, Humidity is 37.57792132%, pH value is 4.674941549, and Rainfall is 91.72084869 mm. The crop is PigeonPeas."
"If Nitrogen level is 17, Phosphorus level is 64, Potassium level is 16, Temperature is 30.97758716°C, Humidity is 32.24914235%, pH value is 7.161797643, and Rainfall is 180.716828 mm. The crop is PigeonPeas."
"If Nitrogen level is 14, Phosphorus level is 74, Potassium level is 19, Temperature is 18.39759147°C, Humidity is 36.82639309%, pH value is 6.624966131, and Rainfall is 93.12330644 mm. The crop is PigeonPeas."
"If Nitrogen level is 39, Phosphorus level is 60, Potassium level is 15, Temperature is 35.09357419°C, Humidity is 30.98685456%, pH value is 5.004074624, and Rainfall is 116.9106908 mm. The crop is PigeonPeas."
"If Nitrogen level is 6, Phosphorus level is 66, Potassium level is 15, Temperature is 34.93174223°C, Humidity is 30.40046769%, pH value is 6.345806011, and Rainfall is 159.2649827 mm. The crop is PigeonPeas."
"If Nitrogen level is 8, Phosphorus level is 59, Potassium level is 18, Temperature is 29.50523036°C, Humidity is 35.72032498%, pH value is 6.216814453, and Rainfall is 187.8961851 mm. The crop is PigeonPeas."
"If Nitrogen level is 2, Phosphorus level is 67, Potassium level is 18, Temperature is 34.51934775°C, Humidity is 47.52980027%, pH value is 5.921666758, and Rainfall is 129.0064612 mm. The crop is PigeonPeas."
"If Nitrogen level is 1, Phosphorus level is 76, Potassium level is 17, Temperature is 28.43430726°C, Humidity is 52.10010827%, pH value is 6.012719118, and Rainfall is 147.0414824 mm. The crop is PigeonPeas."
"If Nitrogen level is 16, Phosphorus level is 73, Potassium level is 19, Temperature is 18.41645629°C, Humidity is 34.80541039%, pH value is 4.684079249, and Rainfall is 163.2747473 mm. The crop is PigeonPeas."
"If Nitrogen level is 23, Phosphorus level is 75, Potassium level is 25, Temperature is 31.07508973°C, Humidity is 47.19847683%, pH value is 7.077170002, and Rainfall is 91.31256412 mm. The crop is PigeonPeas."
"If Nitrogen level is 32, Phosphorus level is 70, Potassium level is 20, Temperature is 20.89342749°C, Humidity is 46.24856523%, pH value is 6.208843215, and Rainfall is 195.5697875 mm. The crop is PigeonPeas."
"If Nitrogen level is 28, Phosphorus level is 59, Potassium level is 22, Temperature is 30.90607799°C, Humidity is 52.79913039%, pH value is 7.05181629, and Rainfall is 170.9919828 mm. The crop is PigeonPeas."
"If Nitrogen level is 5, Phosphorus level is 62, Potassium level is 23, Temperature is 27.9348279°C, Humidity is 66.45457122%, pH value is 4.722222454, and Rainfall is 145.3728801 mm. The crop is PigeonPeas."
"If Nitrogen level is 36, Phosphorus level is 67, Potassium level is 25, Temperature is 35.95176642°C, Humidity is 36.52780776%, pH value is 6.418062652, and Rainfall is 136.0456753 mm. The crop is PigeonPeas."
"If Nitrogen level is 1, Phosphorus level is 66, Potassium level is 23, Temperature is 19.54317155°C, Humidity is 56.92831399%, pH value is 4.803564468, and Rainfall is 173.1686574 mm. The crop is PigeonPeas."
